z_m,d_mm
1.83,0.8439277360634679
1.84,0.8432575338685843
1.85,0.841994392133135
1.86,0.8459326807239875
1.87,0.843820884843893
1.8800000000000001,0.8450430270018403
1.8900000000000001,0.8443959362982526
1.9000000000000001,0.8455525772476259
1.9100000000000001,0.8461607911547341
1.92,0.8465508824380622
1.93,0.849003510987152
1.94,0.8488980004246944
1.95,0.8453865849226853
1.96,0.8477131423512716
1.97,0.8483254842161029
1.98,0.8476278523821417
1.99,0.8471242170141926
2.0,0.8464519934502722
2.0100000000000002,0.8457448164852308
2.02,0.8449430589065121
2.0300000000000002,0.8449170794913566
2.04,0.8466488134287102
2.05,0.8448099790672073
2.06,0.8468029025841649
2.07,0.8437398804072577
2.08,0.8463213326140541
2.09,0.8433354141370628
2.1,0.8428380742529448
2.11,0.8432792825730362
2.12,0.8461845154048119
2.13,0.844923052074935
2.14,0.8407914611888532
2.15,0.8447605629851314
2.16,0.8416973504327613
2.17,0.8390858010683778
2.18,0.8441318853789874
2.19,0.8404530518906294
2.2,0.8391920989196422
2.21,0.8415579758564158
2.22,0.8413919172133725
2.23,0.8369261084105368
2.24,0.839905606034743
2.25,0.83690404539811
2.2600000000000002,0.8359760692921016
2.27,0.8371383596404425
2.2800000000000002,0.8371783193579964
2.29,0.8358772009171507
2.3000000000000003,0.8347025390841238
2.31,0.8357573387848345
2.32,0.8374260393529015
2.33,0.8346234794899655
2.34,0.8367130426221874
2.35,0.8337220316590844
2.36,0.8345602757620656
2.37,0.834258993928395
2.38,0.8323481800909204
2.39,0.8360069123612769
2.4,0.8340461415915968
2.41,0.8335437691920269
2.42,0.8332156764918595
2.43,0.83336340086289
2.44,0.8341110896811326
2.45,0.8348692756263845
2.46,0.8332142745078678
2.47,0.8332166670758727
2.48,0.8323478785774437
2.49,0.8312727700156824
2.5,0.8336912580601229
2.5100000000000002,0.8309380105212383
2.52,0.8346148836898933
2.5300000000000002,0.8334335998745942
2.54,0.8318691778285778
2.5500000000000003,0.8338924844323798
2.56,0.8317213715627775
2.57,0.8329119195902027
2.58,0.8313704330020083
2.59,0.8369898353860448
2.6,0.8345055038023671
2.61,0.8334040946229023
2.62,0.8363336853173123
2.63,0.8346526292794569
2.64,0.8351652589820572
2.65,0.8368625729754843
2.66,0.8386565891652001
2.67,0.8389399648840086
2.68,0.8381629138368641
2.69,0.8372803427460357
2.7,0.8379812500277067
2.71,0.8382535925275851
2.72,0.8397796107001305
2.73,0.8392085517991991
2.74,0.8387852230794619
2.75,0.8415689635213818
2.7600000000000002,0.8400518922065334
2.77,0.8393343315893403
2.7800000000000002,0.8436762614745223
2.79,0.8436994176830922
2.8000000000000003,0.8401260322636442
2.81,0.8425180351835636
2.82,0.8418280987551868
2.83,0.8451485397670792
2.84,0.843337684865097
2.85,0.8446787230493589
2.86,0.842198926598772
2.87,0.8449521205946552
2.88,0.84853184001101
2.89,0.8470257363985745
2.9,0.8467875611876943
2.91,0.847300719020212
2.92,0.8447538432735527
2.93,0.8460481880105852
2.94,0.8456748969412391
2.95,0.8446455744429655
2.96,0.8452095750119912
2.97,0.8475252075462882
2.98,0.84669361509786
2.99,0.8448371977539365
3.0,0.846372739356098
3.0100000000000002,0.8481075328372545
3.02,0.843628282980464
3.0300000000000002,0.8440638814425238
3.04,0.8433009365856842
3.0500000000000003,0.8465863692065924
3.06,0.842818511555884
3.0700000000000003,0.8429721757868583
3.08,0.8410248067592321
3.09,0.8423259110623963
3.1,0.8430146052562287
3.11,0.8409568531964927
3.12,0.8404756787806242
3.13,0.8401120327892643
3.14,0.8429776274805708
3.15,0.8428163580199888
3.16,0.8449453170152421
3.17,0.8375373069653049
3.18,0.8403928727650781
3.19,0.8364882441620536
3.2,0.8377260629192727
3.21,0.8370069555757874
3.22,0.8369690658972646
3.23,0.8344886307303598
3.24,0.8394060659007333
3.25,0.8371081614855537
3.2600000000000002,0.8358693972296884
3.27,0.8352379127518857
3.2800000000000002,0.8343737254216977
3.29,0.8371359924004208
3.3000000000000003,0.8350073986833253
3.31,0.833415414551591
3.3200000000000003,0.8359474160606585
3.33,0.8353869819349061
3.34,0.835251877598627
3.35,0.8327166503250284
3.36,0.8333381113900034
3.37,0.8326066593866965
3.38,0.8353415902414765
3.39,0.8348007093712908
3.4,0.8351682065478283
3.41,0.8330433934753703
3.42,0.8328557893775694
3.43,0.8333400431669747
3.44,0.829963548837144
3.45,0.8337288407518942
3.46,0.8318984485219065
3.47,0.8330194817057208
3.48,0.8316569036112279
3.49,0.8331290842984033
3.5,0.8351666159546524
3.5100000000000002,0.8337290642088154
3.52,0.8311394785508073
3.5300000000000002,0.8328472200236817
3.54,0.8341268244769338
3.5500000000000003,0.8347796252060404
3.56,0.834045450035664
3.5700000000000003,0.8339436090085559
3.58,0.836100139566602
3.59,0.8353083527112676
3.6,0.8355456612123842
3.61,0.836996032788376
3.62,0.8366720524050784
3.63,0.836158083631035
3.64,0.8357512475468645
3.65,0.8391487365972875
3.66,0.8370892293254273
3.67,0.8401689576603132
3.68,0.8379652480067016
3.69,0.8403842468433865
3.7,0.8400945604531798
3.71,0.8391274600000516
3.72,0.8383456320167196
3.73,0.8423075505735931
3.74,0.8409552736785824
3.75,0.8433655205059234
3.7600000000000002,0.8442477645229218
3.77,0.8452369876358468
3.7800000000000002,0.8432583004429229
3.79,0.8446751016189126
3.8000000000000003,0.8427083482079827
3.81,0.8456649660022892
3.8200000000000003,0.8458687433169266
3.83,0.8463273883330197
3.84,0.844482129689657
3.85,0.8470275872724049
3.86,0.8441136298460156
3.87,0.8473383832521247
3.88,0.84730218667916
3.89,0.8484815701441201
3.9,0.8456215197076669
3.91,0.8489689017932516
3.92,0.8443918530596618
3.93,0.8483557538935764
3.94,0.8481435969902759
3.95,0.8471878146594617
3.96,0.8492870064846614
3.97,0.8476534003386815
3.98,0.8435253149961698
3.99,0.8476927114278204
4.0,0.8475688942721401
4.01,0.8464297465569923
4.0200000000000005,0.8459199432137501
4.03,0.8448279439756491
4.04,0.8464343270521153
4.05,0.8453844202395464
4.0600000000000005,0.8434478752568714
4.07,0.8448499493109817
4.08,0.8442255153656866
4.09,0.8416096850458932
4.1,0.8427495637674086
4.11,0.8419401303653135
4.12,0.8417415371483785
4.13,0.8424369110709442
4.14,0.838187305079492
4.15,0.8429647381532782
4.16,0.8403868515464018
4.17,0.840335655642939
4.18,0.837212614517122
4.19,0.8387368212860216
4.2,0.8375105813390069
4.21,0.8393572873252749
4.22,0.8383136049305075
4.23,0.8365658327910694
4.24,0.8353821461809916
4.25,0.8367403232150042
4.26,0.8349834049124949
4.2700000000000005,0.83391093951657
4.28,0.8369143476677493
4.29,0.8348693287654674
4.3,0.8361481117741044
4.3100000000000005,0.8342002808533976
4.32,0.8337536150946836
4.33,0.83324988735535
4.34,0.8324858012703447
4.3500000000000005,0.8318601514094398
4.36,0.8345170727261128
4.37,0.8310334658555394
4.38,0.8316946719319509
4.39,0.8329028606821486
4.4,0.8339146763433327
4.41,0.8339488899465987
4.42,0.8302951138791238
4.43,0.8318787206143005
4.44,0.8313602385094558
4.45,0.8295839554840989
4.46,0.8316189331203847
4.47,0.8292033230786993
4.48,0.82971946816402
4.49,0.8305583264150043
4.5,0.8339785542964974
4.51,0.8295613472611755
4.5200000000000005,0.8339437778473997
4.53,0.8276182729736612
4.54,0.8328066186685339
4.55,0.832261831315886
4.5600000000000005,0.8334577244842633
4.57,0.8333548939528335
4.58,0.8325728449134808
4.59,0.8335702176574457
4.6000000000000005,0.8337730579990459
4.61,0.8338191175863615
4.62,0.8337805532814483
4.63,0.8379506397548877
4.64,0.83592036628322
4.65,0.8391174884111688
4.66,0.8365230387424986
4.67,0.8372537798887226
4.68,0.8373197048014321
4.69,0.8377014858595867
4.7,0.8380520076727783
4.71,0.8395513127920291
4.72,0.8398475680183531
4.73,0.8400342110209336
4.74,0.8379249191432221
4.75,0.844480969049447
4.76,0.8414836111188212
4.7700000000000005,0.8422089175456101
4.78,0.8436039588937213
4.79,0.843479425995148
4.8,0.8391311601273335
4.8100000000000005,0.8425602624315597
4.82,0.8439353853243605
4.83,0.8432437157347136
4.84,0.8465236677541864
4.8500000000000005,0.8459254821526104
4.86,0.8431440478130197
4.87,0.8457550560258551
4.88,0.8475182336172185
4.89,0.8455826303307884
4.9,0.8433351396646834
4.91,0.8467412577726502
4.92,0.8453701447225096
4.93,0.8434819981765651
4.94,0.8450600019999668
4.95,0.8457772213721906
4.96,0.8459395113439478
4.97,0.8471338124749156
4.98,0.8465707855739543
4.99,0.8440052578358513
5.0,0.8456544437634242
5.01,0.8466631385201094
5.0200000000000005,0.8444200342342336
5.03,0.8444056631456087
5.04,0.8445233325668172
5.05,0.8438576329635139
5.0600000000000005,0.8424661693444168
5.07,0.8445728366600141
5.08,0.8441600154751312
5.09,0.8442356946966257
5.1000000000000005,0.8427196272550715
5.11,0.8416403213664737
5.12,0.8429275684627301
5.13,0.8422512562804003
5.14,0.8411132538966177
5.15,0.8428630370735292
5.16,0.8420092509333991
5.17,0.8379223063703222
5.18,0.8394481628851
5.19,0.8388160935039427
5.2,0.8410170698858964
5.21,0.8369159413492953
5.22,0.8375184778158218
5.23,0.8377206825133116
5.24,0.8402432270154382
5.25,0.8345428643404621
5.26,0.8345034764712081
5.2700000000000005,0.8342619718272319
5.28,0.8330747852808479
5.29,0.8331122350890736
5.3,0.8338382461982732
5.3100000000000005,0.8333658647998698
5.32,0.8341174044198626
5.33,0.8330911906945255
5.34,0.8314112925126456
5.3500000000000005,0.8343240514506494
5.36,0.834291307322324
5.37,0.8315442478113476
5.38,0.8351233243072534
5.39,0.8315108190218222
5.4,0.8332397848678242
5.41,0.8309654130531853
5.42,0.8316094673868162
5.43,0.8332354925093859
5.44,0.8327901691910606
5.45,0.834243651234148
5.46,0.8332726284492535
5.47,0.8320211681880562
5.48,0.8351878112703732
5.49,0.831876232886872
5.5,0.8318549215478426
5.51,0.8340567856416127
5.5200000000000005,0.833240526314256
5.53,0.8329253420270571
5.54,0.8340880548835742
5.55,0.8323235194562217
5.5600000000000005,0.8357619093853794
5.57,0.834340158366433
5.58,0.8346136379880637
5.59,0.8363092729956766
5.6000000000000005,0.833284172213368
5.61,0.8372235330839406
5.62,0.8368812331959389
5.63,0.8376736737343691
5.64,0.8390924020651206
5.65,0.8374079168103972
5.66,0.8385689186154692
5.67,0.8409120687515067
5.68,0.8397492722209432
5.69,0.8387625325858735
5.7,0.83804974743996
5.71,0.8399032934672632
5.72,0.8421215333584026
5.73,0.8413653643595371
5.74,0.842484442504809
5.75,0.8430540336216532
5.76,0.8417148324760186
5.7700000000000005,0.8394458411041553
5.78,0.8409182294531813
5.79,0.8450414710059042
5.8,0.8420148325990989
5.8100000000000005,0.8448769328038532
5.82,0.8449038942842599
5.83,0.8432892369335045
5.84,0.8422796003968892
5.8500000000000005,0.8464879280434844
5.86,0.8445403987545026
5.87,0.8466841976706333
5.88,0.8445866783158995
5.89,0.8433535568557213
5.9,0.8448449297570692
5.91,0.8452301527079252
5.92,0.8450831986257826
5.93,0.8468375748529428
5.94,0.8455467567096002
5.95,0.8441174087911917
5.96,0.8435630878780523
5.97,0.8432012213883195
5.98,0.8464028300375853
5.99,0.844326558737895
6.0,0.8459204654490168
6.01,0.844783266836717
6.0200000000000005,0.8450156566766017
6.03,0.8447329735757807
6.04,0.8419371365743266
6.05,0.8411552344750135
6.0600000000000005,0.8413507745088294
6.07,0.8407929876832992
6.08,0.8414161109580698
6.09,0.8402520030229216
6.1000000000000005,0.8404776349716891
6.11,0.8433260785310582
6.12,0.8395755530425126
6.13,0.8407531810148187
6.140000000000001,0.8375675372868964
6.15,0.8372178746031002
6.16,0.8421643302466841
6.17,0.839938195704805
6.18,0.8382083537906059
6.19,0.8365255068563744
6.2,0.8353259447299104
6.21,0.8356635862212136
6.22,0.839202744757022
6.23,0.8344701773465241
6.24,0.8337720104031835
6.25,0.8342420691070231
6.26,0.8343480841931041
6.2700000000000005,0.8340924594971626
6.28,0.8333763530535853
6.29,0.8324396508367374
6.3,0.8326769681972719
6.3100000000000005,0.8369223496717921
6.32,0.8339703462578274
6.33,0.8302255392060357
6.34,0.8347363183604188
6.3500000000000005,0.8343368909372344
6.36,0.833246596900435
6.37,0.8326244364489165
6.38,0.8350519519988816
6.390000000000001,0.8296840944563134
6.4,0.8317577402518284
6.41,0.8306672191997926
6.42,0.8340505811467132
6.43,0.830592192897561
6.44,0.8333214815612049
6.45,0.8300915178409171
6.46,0.8344732658220074
6.47,0.8320124827261107
6.48,0.8312224284915792
6.49,0.8314286603743761
6.5,0.832256986512566
6.51,0.8330591366044989
6.5200000000000005,0.8338989096035644
6.53,0.8322888435451959
6.54,0.8367422852315972
6.55,0.8354666839812056
6.5600000000000005,0.8340431533825212
6.57,0.8367668788007465
6.58,0.8377813178111846
6.59,0.8370082516045918
6.6000000000000005,0.8346233934061189
6.61,0.8372250729171701
6.62,0.8371517242004309
6.63,0.8359385890772498
6.640000000000001,0.8387147461131272
6.65,0.8376304076363332
6.66,0.8384713351166098
6.67,0.8406704209485442
6.68,0.8375232946784913
6.69,0.8418510572213806
6.7,0.8397421992017668
6.71,0.8437562119790146
6.72,0.8414657152940994
6.73,0.8406393375832415
6.74,0.8468735948689204
6.75,0.8474258259210833
6.76,0.840474649062415
6.7700000000000005,0.8450833606252807
6.78,0.8407054021165176
6.79,0.8453796297819836
6.8,0.8444083488481288
6.8100000000000005,0.8454045442908249
6.82,0.8454504251275021
6.83,0.8450934885458293
6.84,0.8441944210921514
6.8500000000000005,0.8465560180732192
6.86,0.8474039809760634
6.87,0.8459231310424874
6.88,0.8486755498775046
6.890000000000001,0.8455080000218049
6.9,0.847894564858408
6.91,0.8485341051359484
6.92,0.8447781843501266
6.93,0.847424212793952
6.94,0.8454943313097708
6.95,0.8456186220021369
6.96,0.8502429252844086
6.97,0.8470673552126581
6.98,0.8459177360000781
6.99,0.8438192730883156
7.0,0.8459175477844759
7.01,0.844503415671503
7.0200000000000005,0.8446080586736416
7.03,0.8442187239887883
7.04,0.8477357700267212
7.05,0.8448596014295361
7.0600000000000005,0.8438033791027126
7.07,0.8437923312248604
7.08,0.8410057395687496
7.09,0.8431905795154272
7.1000000000000005,0.8417683350292036
7.11,0.8397466935125426
7.12,0.8420538133888033
7.13,0.8366805272619064
7.140000000000001,0.8394639378676689
7.15,0.8383893641400327
7.16,0.8369843280985778
7.17,0.8374682665310539
7.18,0.8375616066781305
7.19,0.8384701389004917
7.2,0.8383707251525826
7.21,0.8373336318226021
7.22,0.8380368903576211
7.23,0.832207318284121
7.24,0.8327306325848864
7.25,0.8350161323309033
7.26,0.832558581047253
7.2700000000000005,0.8337528662486199
7.28,0.8344298202809337
7.29,0.8355894133622594
7.3,0.8339268781213423
7.3100000000000005,0.8333894530349478
7.32,0.8328619438126893
7.33,0.8308260068463886
7.34,0.8311055898083505
7.3500000000000005,0.8296900651403716
7.36,0.8313953456948808
7.37,0.8316291139793903
7.38,0.8296125993750089
7.390000000000001,0.8321176143354363
7.4,0.8298273107155837
7.41,0.8334506591509069
7.42,0.8310727248132019
7.43,0.8299195991990707
7.44,0.832304971977484
7.45,0.833438665402349
7.46,0.8316908425340287
7.47,0.8314783741878974
7.48,0.830157866563535
7.49,0.8303737932751092
7.5,0.8299726157365194
7.51,0.8319866969284176
7.5200000000000005,0.83543138566325
7.53,0.8325843514027137
7.54,0.8309732115550194
7.55,0.8340750914694066
7.5600000000000005,0.8340195659906752
7.57,0.8359817747172682
7.58,0.8356601524292707
7.59,0.8326438001759454
7.6000000000000005,0.8359264398868486
7.61,0.8362840901003501
7.62,0.8351880233580666
7.63,0.8389011726103127
7.640000000000001,0.8375272559760298
7.65,0.8370794877575072
7.66,0.8381151221712325
7.67,0.8399255038774223
7.68,0.8411486584109517
7.69,0.8405385145889525
7.7,0.8402898071562314
7.71,0.8415206096710842
7.72,0.8396328950937489
7.73,0.8413270477687921
7.74,0.841245742894512
7.75,0.8416984671282802
7.76,0.8459005894666203
7.7700000000000005,0.8442713117714727
7.78,0.8435145860390894
7.79,0.8409506838005409
7.8,0.8456020122379349
7.8100000000000005,0.8446153325012736
7.82,0.8438245540715119
7.83,0.8441014370005471
7.84,0.84561265196724
7.8500000000000005,0.8423807850385535
7.86,0.8438148854306862
7.87,0.8465117824800427
7.88,0.8449112998359372
7.890000000000001,0.8448605032649833
7.9,0.8445184093257183
7.91,0.8481766851950454
7.92,0.8448944217760174
7.930000000000001,0.8461630795290568
7.94,0.8469949305307803
7.95,0.8450474651658404
7.96,0.8444961539186608
7.97,0.8488426824948714
7.98,0.8463062007676668
7.99,0.8465015068686033
8.0,0.8441343524280259
8.01,0.8489326726582664
8.02,0.8455263792458972
8.03,0.8426874973757009
8.040000000000001,0.8414756327187842
8.05,0.8453344813685078
8.06,0.8415598808387929
8.07,0.8448415195968035
8.08,0.8398483129642845
8.09,0.841300438284814
8.1,0.843992822328054
8.11,0.8407029066113922
8.120000000000001,0.8419352820366173
8.13,0.8403892383681051
8.14,0.8417615300233579
8.15,0.8397780241714671
8.16,0.8391985956695287
8.17,0.840413289500085
8.18,0.8379822242053647
8.19,0.8386140627046736
8.2,0.8414229969147868
8.21,0.8369871738476677
8.22,0.838564059062521
8.23,0.8355421683555877
8.24,0.8347276690502311
8.25,0.8353426253538455
8.26,0.8367927642300743
8.27,0.836721437351899
8.28,0.8355181279988428
8.290000000000001,0.8337527644909337
8.3,0.8349070267573525
8.31,0.8337313322427613
8.32,0.8363803059791881
8.33,0.8344264364464341
8.34,0.8335465215456737
8.35,0.8330609833591004
8.36,0.8322855273469152
8.370000000000001,0.8329331169427622
8.38,0.8356133844498033
8.39,0.8306476139482593
8.4,0.8334341676550356
8.41,0.8335888231518584
8.42,0.8308270295241061
8.43,0.8340137842595436
8.44,0.8339223508300208
8.45,0.8306698657420868
8.46,0.8346698755480545
8.47,0.8328179338441333
8.48,0.8326782341184512
8.49,0.8323169109468389
8.5,0.8339588146718837
8.51,0.8359195791885686
8.52,0.8334190893001047
8.53,0.8367808853982484
8.540000000000001,0.8382285485472578
8.55,0.8371133952079427
8.56,0.8344392139228853
8.57,0.836751148764422
8.58,0.8356770770903268
8.59,0.8345730891691194
8.6,0.837524756091043
8.61,0.8344496106842821
8.620000000000001,0.8380002340082273
8.63,0.8366013879579344
8.64,0.8363290133961611
8.65,0.8385574588975712
8.66,0.8385414431037924
8.67,0.8418264698521147
8.68,0.8421672791672897
8.69,0.8439820943127555
8.700000000000001,0.8414573271414809
8.71,0.8409802423408622
8.72,0.8419090724353295
8.73,0.8438958813506655
8.74,0.8425056606815992
8.75,0.8448249856449626
8.76,0.8427399400979688
8.77,0.8426930876415483
8.78,0.8457484257361824
8.790000000000001,0.8451405185084456
8.8,0.8451585630921947
8.81,0.8443456301150614
8.82,0.8442033119890007
8.83,0.8450895056445925
8.84,0.8434025550121591
8.85,0.8445678520815927
8.86,0.8435948419622155
8.870000000000001,0.845600525904219
8.88,0.8435756310565684
8.89,0.8426301648045621
8.9,0.8443458811041938
8.91,0.8436007802307903
8.92,0.8440137907897265
8.93,0.842759244817764
8.94,0.8486628986296703
8.950000000000001,0.8444022296308868
8.96,0.8469327296826125
8.97,0.8448308447107098
8.98,0.8437692875410633
8.99,0.8418719640949784
9.0,0.8447690576512465
9.01,0.8437316990390269
9.02,0.843025281102515
9.03,0.8424752983888841
9.040000000000001,0.8405678470225807
9.05,0.8400556554932581
9.06,0.8415032736502835
9.07,0.8417192154845845
9.08,0.8431203250702937
9.09,0.8371331704044876
9.1,0.8403993313009147
9.11,0.8391617990802348
9.120000000000001,0.8376173351048605
9.13,0.8380048453766611
9.14,0.8389917206173518
9.15,0.8369594337486158
9.16,0.8368886379171786
9.17,0.8362296396382984
9.18,0.8361158706410174
9.19,0.8399877669525503
9.200000000000001,0.8390442633386183
9.21,0.8369190753973512
9.22,0.8321666230222781
9.23,0.8373086390485782
9.24,0.8336403849942773
9.25,0.8342766093093387
9.26,0.8327185478887835
9.27,0.8339665148421497
9.28,0.8313246603321662
9.290000000000001,0.8344066525967708
9.3,0.8333897949682628
9.31,0.8315545017282923
9.32,0.831985379581595
9.33,0.8306613993551067
9.34,0.8319473151508697
9.35,0.8316053323234459
9.36,0.8310415100053724
9.370000000000001,0.8304510572750868
9.38,0.8317079829959008
9.39,0.8313239947668325
9.4,0.8317770297157165
9.41,0.830935705570151
9.42,0.8343564245577334
9.43,0.8315141002359987
9.44,0.8343363715815744
9.450000000000001,0.8328032202471802
9.46,0.8340973871659811
9.47,0.8299934735352155
9.48,0.8362448505500552
9.49,0.8310050590728425
9.5,0.8333344489448246
9.51,0.8332770289355739
9.52,0.8362594393783367
9.53,0.8363433225768591
9.540000000000001,0.8339640293117325
9.55,0.8369082584130113
9.56,0.837670283869733
9.57,0.8358953946766622
9.58,0.8367753640670703
9.59,0.8373697651304554
9.6,0.8380642193746836
9.61,0.8394774526212649
9.620000000000001,0.8401232220435593
9.63,0.8386204709773876
9.64,0.8400551862760786
9.65,0.8408635769390539
9.66,0.8409265868525243
9.67,0.8390282171004918
9.68,0.8400153085528793
9.69,0.8411167941365995
9.700000000000001,0.8419856303769431
9.71,0.844092193627178
9.72,0.8420470801555544
9.73,0.847385902955221
9.74,0.8423714869137057
9.75,0.8445383240037861
9.76,0.8448001062290332
9.77,0.8434373591843533
9.78,0.8468131841601688
9.790000000000001,0.8461694154431905
9.8,0.8450766140726025
9.81,0.845567478345188
9.82,0.8444827108572963
9.83,0.8479294683658577
9.84,0.8466529010193644
9.85,0.8454523093535107
9.86,0.8479553418083663
9.870000000000001,0.843790849490206
9.88,0.8473008606803728
9.89,0.8474907116903884
9.9,0.8465655097168447
9.91,0.8471429300870632
9.92,0.8478653017910761
9.93,0.8477844653791127
9.94,0.845001368154537
9.950000000000001,0.847237986165508
9.96,0.8449493537016236
9.97,0.8445786316381921
9.98,0.8457342707794503
9.99,0.843996523267756
10.0,0.8455310562486476
10.01,0.8450287402996295
10.02,0.8447858228412918
10.03,0.8419877522212064
10.040000000000001,0.8433139455609315
10.05,0.8438377593610383
10.06,0.8436201927239937
10.07,0.8444977315824033
10.08,0.8428657122975232
10.09,0.8387483263937058
10.1,0.8400722565133194
10.11,0.8399725493368262
10.120000000000001,0.8373089717963876
10.13,0.8379862840862988
10.14,0.8364237853824213
10.15,0.8371270715681887
10.16,0.8395850000916106
10.17,0.8368907847980626
10.18,0.834812749672065
10.19,0.8336041861817676
10.200000000000001,0.834588273953342
10.21,0.8383845801313553
10.22,0.833890728080752
10.23,0.8337320614501853
10.24,0.8381047602213985
10.25,0.8342173164419568
10.26,0.8324142155377033
10.27,0.8326823974157844
10.28,0.830808874239435
10.290000000000001,0.833696597779147
10.3,0.8319407675138747
10.31,0.8297845648517276
10.32,0.8296019986899994
10.33,0.8302706830559138
10.34,0.829590798184401
