z_m,d_mm
2.22,0.6591456485130869
2.23,0.6637586827520027
2.24,0.660398064591875
2.25,0.6608888012873033
2.2600000000000002,0.6607708472707466
2.27,0.6629827908066984
2.2800000000000002,0.6602199766533187
2.29,0.6597633637720581
2.3000000000000003,0.6586620515346049
2.31,0.6564249209660444
2.32,0.6577487268049403
2.33,0.6586236963497765
2.34,0.6598061062855048
2.35,0.658837066441812
2.36,0.6552687030334371
2.37,0.6556029510906164
2.38,0.6560105564680807
2.39,0.652217389019997
2.4,0.6546850890327427
2.41,0.6588141077395674
2.42,0.6526297434138592
2.43,0.6522955159711765
2.44,0.6550323532121787
2.45,0.653018736428797
2.46,0.6529717603971367
2.47,0.6531611427189121
2.48,0.6534821949920572
2.49,0.6554921918399051
2.5,0.6541771402788923
2.5100000000000002,0.6500355646701268
2.52,0.6522213423597335
2.5300000000000002,0.6539151458760042
2.54,0.6504255029212636
2.5500000000000003,0.6547425495641976
2.56,0.6531121201524954
2.57,0.653982159694448
2.58,0.6543022432800122
2.59,0.6531197352261854
2.6,0.6535093989845396
2.61,0.6520880482480172
2.62,0.6539409592930423
2.63,0.6550525856446735
2.64,0.6563124078559369
2.65,0.6522754066702237
2.66,0.6560231077552096
2.67,0.6580004020869872
2.68,0.6558298168006155
2.69,0.6558324912157422
2.7,0.6550139492861256
2.71,0.6577002156677298
2.72,0.6561061219108372
2.73,0.654488345021711
2.74,0.6568821314977035
2.75,0.6578870775061734
2.7600000000000002,0.6564236304497496
2.77,0.6582522476979437
2.7800000000000002,0.6569332761209367
2.79,0.6599216281541763
2.8000000000000003,0.6594527139320372
2.81,0.6601107059859243
2.82,0.6623375639103053
2.83,0.6609430773979312
2.84,0.661496530549446
2.85,0.659677835304434
2.86,0.661550056222883
2.87,0.6608010316098205
2.88,0.6594861257561176
2.89,0.6605613720423423
2.9,0.6648929050986591
2.91,0.6624453949086195
2.92,0.6636056434877556
2.93,0.6632712836536319
2.94,0.6631621768953798
2.95,0.6628584779296237
2.96,0.663447309594043
2.97,0.6628973235406417
2.98,0.6649536003237404
2.99,0.6649758935875288
3.0,0.6641670284204543
3.0100000000000002,0.6648328486640603
3.02,0.6657824108785552
3.0300000000000002,0.6609077320786153
3.04,0.6634739444460791
3.0500000000000003,0.6649503170726074
3.06,0.6652897759026033
3.0700000000000003,0.6656240530410465
3.08,0.6631002150622881
3.09,0.6632146547083904
3.1,0.660728635816479
3.11,0.662956322949301
3.12,0.6625312693955825
3.13,0.6620306059324379
3.14,0.6602811835178571
3.15,0.6604692758708056
3.16,0.6617758784384047
3.17,0.6633115530470217
3.18,0.6586549140291642
3.19,0.6597011290196618
3.2,0.6619980520396224
3.21,0.6600920146627877
3.22,0.6601222277097709
3.23,0.6606916579806333
3.24,0.6587352170351661
3.25,0.6612256613850747
3.2600000000000002,0.6590208876478251
3.27,0.6590211459899898
3.2800000000000002,0.6595996666733093
3.29,0.6599142294950979
3.3000000000000003,0.6595644338635105
3.31,0.6545716095411257
3.3200000000000003,0.6584029160599024
3.33,0.6532023791101381
3.34,0.6585350040361186
3.35,0.6574980249062528
3.36,0.6522550741303715
3.37,0.6545063428366162
3.38,0.6565213233412199
3.39,0.6552742501825389
3.4,0.6557937604420412
3.41,0.6539456932305613
3.42,0.6536492857390251
3.43,0.6519888120295556
3.44,0.6541138287490281
3.45,0.6528084853745506
3.46,0.6528584195411159
3.47,0.6505697884618807
3.48,0.6519381960094102
3.49,0.6506436344504066
3.5,0.6497926439996462
3.5100000000000002,0.6514791236569142
3.52,0.6531312368099079
3.5300000000000002,0.6530148340225204
3.54,0.6537242354923185
3.5500000000000003,0.6523209013205413
3.56,0.6517666015120631
3.5700000000000003,0.6515425031767487
3.58,0.6556821232785336
3.59,0.6550771820567954
3.6,0.6540709039437193
3.61,0.6540635515379384
3.62,0.6544134060688529
3.63,0.6565088276121313
3.64,0.6558946297430621
3.65,0.6541091529500991
3.66,0.6581573408049634
3.67,0.6556511745466584
3.68,0.6567385342769377
3.69,0.6570217722631972
3.7,0.6589275860937628
3.71,0.6570502702974813
3.72,0.6602334650469399
3.73,0.6587262372843982
3.74,0.6578176880966113
3.75,0.6596122783810885
3.7600000000000002,0.6596156731452222
3.77,0.6613493203275493
3.7800000000000002,0.6591921690428
3.79,0.6616950912295373
3.8000000000000003,0.6592218035033
3.81,0.6616850408757846
3.8200000000000003,0.6624124294517639
3.83,0.663001537522968
3.84,0.6636959926668854
3.85,0.6624574721024277
3.86,0.6619667031595227
3.87,0.6618819693016167
3.88,0.665186999080565
3.89,0.6616266173045581
3.9,0.664605120195434
3.91,0.6626799754608937
3.92,0.6651352011954075
3.93,0.6650979561803505
3.94,0.667460370903427
3.95,0.6648239600899593
3.96,0.6650880560703106
3.97,0.663903481270428
3.98,0.6661438756564875
3.99,0.6635142814850173
4.0,0.6671956806742737
4.01,0.6655744671059488
4.0200000000000005,0.6634461679444487
4.03,0.6663381365950344
4.04,0.6649398028295245
4.05,0.6634565872755747
4.0600000000000005,0.6661984209307388
4.07,0.6648570169470714
4.08,0.6637665114914232
4.09,0.663277230920656
4.1,0.6606487109556755
4.11,0.6615023331446501
4.12,0.6624846162958558
4.13,0.66396621246321
4.14,0.6618917228751954
4.15,0.6630486805350795
4.16,0.6617651237018588
4.17,0.6610941123841324
4.18,0.6598440732558152
4.19,0.6626190117936106
4.2,0.6617011565662944
4.21,0.6595468980249387
4.22,0.6606616762686716
4.23,0.6604870272886326
4.24,0.6588483230978702
4.25,0.6582754365825131
4.26,0.6580997784595529
4.2700000000000005,0.6584635929739238
4.28,0.6557283358011387
4.29,0.6558583450179137
4.3,0.6566058540180839
4.3100000000000005,0.6524711320762092
4.32,0.654942810099592
4.33,0.6545441216595134
4.34,0.6540897864481654
4.3500000000000005,0.652198385984481
4.36,0.6513064498575143
4.37,0.653866339615074
4.38,0.6542993426745928
4.39,0.6536095622508695
4.4,0.6524481853223663
4.41,0.6479986926714537
4.42,0.648587168231368
4.43,0.6506375251216562
4.44,0.6522467583861244
4.45,0.6491929670088682
4.46,0.6515226025817746
4.47,0.6521004807630388
4.48,0.650828700676197
4.49,0.6503074075505814
4.5,0.6520884306926891
4.51,0.6515320960422467
4.5200000000000005,0.6539560670547211
4.53,0.6534897099807209
4.54,0.6505431680745508
4.55,0.6517569232132167
4.5600000000000005,0.651312264762079
4.57,0.652776141210035
4.58,0.656033406660918
4.59,0.6534074285013605
4.6000000000000005,0.6537023695926386
4.61,0.6548735389077013
4.62,0.6575307404557994
4.63,0.6548280582854745
4.64,0.6533768204611754
4.65,0.6526956137148047
4.66,0.6572331132032619
4.67,0.6573848108290581
4.68,0.6579321369612937
4.69,0.6560423748515347
4.7,0.6560638596440256
4.71,0.6599099612210323
4.72,0.6576228771014927
4.73,0.662120906629222
4.74,0.6600279616377454
4.75,0.6581052794064413
4.76,0.6568497016749002
4.7700000000000005,0.6606203057471193
4.78,0.6626220966683848
4.79,0.6641165759184424
4.8,0.6614079944551348
4.8100000000000005,0.6606878237574711
4.82,0.6626714174985129
4.83,0.6618589467302681
4.84,0.6632281384307644
4.8500000000000005,0.663705279389404
4.86,0.6644168313757203
4.87,0.6641813148852442
4.88,0.6621423874411807
4.89,0.6669189621208659
4.9,0.6692268715488775
4.91,0.6649610999014234
4.92,0.6660779797571074
4.93,0.6653970684448874
4.94,0.6663212620314216
4.95,0.6634930744616043
4.96,0.6668709187985412
4.97,0.6686343807123278
4.98,0.6657168931486792
4.99,0.6659267081637503
5.0,0.6662468554849738
5.01,0.6653682840819848
5.0200000000000005,0.6708100016964645
5.03,0.6657506842447518
5.04,0.6650798644781581
5.05,0.6671408816488771
5.0600000000000005,0.6649114059751475
5.07,0.6644944914018902
5.08,0.6662679028992092
5.09,0.6702937713515801
5.1000000000000005,0.665397983143012
5.11,0.662945567847179
5.12,0.6617680966891044
5.13,0.6638888929777094
5.14,0.6642755231974465
5.15,0.6621405375864053
5.16,0.6637702478362095
5.17,0.6614730362122291
5.18,0.6619546093537998
5.19,0.660770060390436
5.2,0.6611043961030035
5.21,0.6575612387837695
5.22,0.6615491820637921
5.23,0.6609603759877807
5.24,0.6581508147368488
5.25,0.6606529436063181
5.26,0.6591140611904298
5.2700000000000005,0.657979992899217
5.28,0.658074461400235
5.29,0.6578075948972351
5.3,0.6553792520859687
5.3100000000000005,0.6542386466054504
5.32,0.6561064869550309
5.33,0.6571350199930195
5.34,0.6529478830205518
5.3500000000000005,0.6514725479553456
5.36,0.6527702152645266
5.37,0.6549304419189521
5.38,0.6560407534218224
5.39,0.6517938959661383
5.4,0.6503354755704378
5.41,0.653791535556403
5.42,0.6524617402270968
5.43,0.6502999109894351
5.44,0.6527410676542421
5.45,0.6501348730629691
5.46,0.6494006382290451
5.47,0.6527384892052394
5.48,0.6520785441916598
5.49,0.6516653892982527
5.5,0.6513430691482152
5.51,0.6508605813599071
5.5200000000000005,0.6523586793471293
5.53,0.6515107454232226
5.54,0.6489787439889337
5.55,0.6536700617301021
5.5600000000000005,0.6500250753226429
5.57,0.6501678240418334
5.58,0.6531862730938488
5.59,0.6505114929034055
5.6000000000000005,0.6524181574167397
5.61,0.6546607933016169
5.62,0.6547079205741877
5.63,0.6542523757299527
5.64,0.6538276106969443
5.65,0.654611949859909
5.66,0.6536394635300287
5.67,0.6559687739431076
5.68,0.6560353264435376
5.69,0.6561976408674903
5.7,0.6546606293386285
5.71,0.656600450658217
5.72,0.6572641255112794
5.73,0.6565270702815427
5.74,0.6604613157526112
5.75,0.6554622189493211
5.76,0.6588952831169335
5.7700000000000005,0.6584411238666281
5.78,0.6564366554726159
5.79,0.6588121940531757
5.8,0.6604983317194594
5.8100000000000005,0.6600508348183957
5.82,0.6636072919642928
5.83,0.6613517287757444
5.84,0.6604421242828716
5.8500000000000005,0.6652689672646245
5.86,0.6660172226003165
5.87,0.6631535690478836
5.88,0.6634669605485656
5.89,0.6650426306599476
5.9,0.6671171638946746
5.91,0.6635445939659493
5.92,0.6634902003458979
5.93,0.6651841092045648
5.94,0.6651102653494269
5.95,0.6629001714615947
5.96,0.6662586616876424
5.97,0.6652742058451162
5.98,0.6700841595888595
5.99,0.6665429322769648
6.0,0.6669603112682979
6.01,0.6678064619776116
6.0200000000000005,0.6649714703031929
6.03,0.6640306816552899
6.04,0.6663292903998301
6.05,0.6661442161638444
6.0600000000000005,0.6622131721153461
6.07,0.6656968516710294
6.08,0.66466432473995
6.09,0.6677552432012501
6.1000000000000005,0.6645506337711893
6.11,0.6634777006076378
6.12,0.6664412877194491
6.13,0.6633937784502991
6.140000000000001,0.660403382656509
6.15,0.6643495192167953
6.16,0.6606478009072002
6.17,0.6604685329391649
6.18,0.6618291158347156
6.19,0.659056530292956
6.2,0.6609222063865603
6.21,0.65924337174892
6.22,0.6620607065354291
6.23,0.6566513644653098
6.24,0.6615579547197005
6.25,0.6583709754032474
6.26,0.6596150211904571
6.2700000000000005,0.6562767465229428
6.28,0.6575203955163827
6.29,0.6579255894634293
6.3,0.6592533040733574
6.3100000000000005,0.6566063546418988
6.32,0.6595351961287491
6.33,0.6551454595100323
6.34,0.6567437957953307
6.3500000000000005,0.656992208857784
6.36,0.6548548478560732
6.37,0.653567399048451
6.38,0.6565549205400403
6.390000000000001,0.6512182179679147
6.4,0.6525746606190093
6.41,0.6556384453824124
6.42,0.6541596470440781
6.43,0.6540101082744246
6.44,0.6532382742734999
6.45,0.651111199545711
6.46,0.6515189060763577
6.47,0.6524118243853851
6.48,0.6497663013706537
6.49,0.6519539764966257
6.5,0.6523328318055152
6.51,0.6547773183705226
6.5200000000000005,0.6527960248561583
6.53,0.6537465269216756
6.54,0.6516998983361693
6.55,0.6533391327031601
6.5600000000000005,0.6557062708762904
6.57,0.6519207536718082
6.58,0.654912501516726
6.59,0.6554106469630709
6.6000000000000005,0.6526678038741706
6.61,0.6551476754298183
6.62,0.6549895163966233
6.63,0.6542458374963745
6.640000000000001,0.6572216102541538
6.65,0.655559225437516
6.66,0.6582308802972775
6.67,0.6569029902320357
6.68,0.6579819843062651
6.69,0.6588861762432586
6.7,0.660169053760798
6.71,0.6567028205577327
6.72,0.6568065160636668
6.73,0.6583310092981285
6.74,0.6591673645978946
6.75,0.6572871016586358
6.76,0.6616968390039882
6.7700000000000005,0.6583242390112034
6.78,0.6589858486060934
6.79,0.6581271824735565
6.8,0.6609285588433802
6.8100000000000005,0.662086237410363
6.82,0.6637615751125233
6.83,0.6631796947604279
6.84,0.6632253004076348
6.8500000000000005,0.664142634318735
6.86,0.6638267462670621
6.87,0.6648958435699409
6.88,0.661749739511651
6.890000000000001,0.6641183659435841
6.9,0.662387826077737
6.91,0.6634559062742752
6.92,0.6670151090900478
6.93,0.6643276928506489
6.94,0.6638683224090687
6.95,0.6649082800654338
6.96,0.6645951839977848
6.97,0.6662327693918573
6.98,0.6648427187174552
6.99,0.6646253654633353
7.0,0.6641830770847954
7.01,0.6643718132265102
7.0200000000000005,0.6630591379330798
7.03,0.662185742136846
7.04,0.6644827008073537
7.05,0.6645453384798409
7.0600000000000005,0.662570530602043
7.07,0.6635430882670895
7.08,0.6630678856026408
7.09,0.66159618453731
7.1000000000000005,0.6616755703843795
7.11,0.6641616950094573
7.12,0.6642776437670778
7.13,0.6621607684760488
7.140000000000001,0.6581474246226432
7.15,0.6625605580442808
7.16,0.6598438693084742
7.17,0.6584336951171017
7.18,0.6610659800681196
7.19,0.6587515868371974
7.2,0.6599468268765968
7.21,0.6577821377823088
7.22,0.6578967862476006
7.23,0.6614507399032568
7.24,0.6589678586403553
7.25,0.66096372753794
7.26,0.6561199136313763
7.2700000000000005,0.6566826214244748
7.28,0.656268757306045
7.29,0.6560240936979336
7.3,0.6556567111666961
7.3100000000000005,0.6570362551008735
7.32,0.6517024484615492
7.33,0.655828758571768
7.34,0.6538544898260436
7.3500000000000005,0.6547281914416361
7.36,0.6543395825504509
7.37,0.6525723361201674
7.38,0.6519494779410137
7.390000000000001,0.6540098049440898
7.4,0.6550358758597208
7.41,0.6542767508055122
7.42,0.6544788451324969
7.43,0.6545252456452774
7.44,0.6522735778755175
7.45,0.6509243309868685
7.46,0.6533988853960561
7.47,0.652550545079016
7.48,0.6526041657749622
7.49,0.6505385125722624
7.5,0.6533823477032287
7.51,0.6559510464970068
7.5200000000000005,0.6549985999053969
7.53,0.6520937942804172
7.54,0.6543485392139547
7.55,0.6555278320132454
7.5600000000000005,0.6555132266430771
7.57,0.6533325662486722
7.58,0.6571591820639626
7.59,0.6546015371495145
7.6000000000000005,0.6542525252381252
7.61,0.6544477209082217
7.62,0.6592691124829836
7.63,0.6581426946230824
7.640000000000001,0.6566023717851964
7.65,0.6547278067178058
7.66,0.6574642421462884
7.67,0.6591166735696259
7.68,0.6556213138655225
7.69,0.6602688493807982
7.7,0.6578409930305756
7.71,0.6622732488976676
7.72,0.6609195856934093
7.73,0.6623084380092756
7.74,0.661283395226069
7.75,0.6621366113990922
7.76,0.6633801517117338
7.7700000000000005,0.6623431947432388
7.78,0.6580405848372943
7.79,0.6619211424006636
7.8,0.6621759644137776
7.8100000000000005,0.6640733471182029
7.82,0.6618507100056074
7.83,0.662280833641965
7.84,0.6642883475470294
7.8500000000000005,0.6632931931121955
7.86,0.6631107131444158
7.87,0.6642898522480087
7.88,0.665339155832109
7.890000000000001,0.66710520526773
7.9,0.6647209130531172
7.91,0.666137092400233
7.92,0.6649342844582049
7.930000000000001,0.6669191911406569
7.94,0.6647646425149786
7.95,0.6644794923261673
7.96,0.6635402486454361
7.97,0.6648767511038645
7.98,0.6639365564084705
7.99,0.6655288840538092
8.0,0.6648335959447559
8.01,0.6661521381787034
8.02,0.6631827229148656
8.03,0.6613783532416954
8.040000000000001,0.6645592551499184
8.05,0.6620224186467574
8.06,0.6628964322818602
8.07,0.6636325648567949
8.08,0.6644137316825386
8.09,0.6610147442191467
8.1,0.6594347170085633
8.11,0.662576413465071
8.120000000000001,0.6629024748393643
8.13,0.6608774645414832
8.14,0.6606829616143541
8.15,0.6593825275495704
8.16,0.6569625452643839
8.17,0.6574313823602769
8.18,0.6598872766499436
8.19,0.6572571312426583
8.2,0.6562205127056147
8.21,0.657502574509656
8.22,0.6571698916325169
8.23,0.6571618356033517
8.24,0.6570506932395833
8.25,0.6547738450998322
8.26,0.6569804423688239
8.27,0.6563003661756543
8.28,0.655920810406414
8.290000000000001,0.6532520095019596
8.3,0.6565472294238726
8.31,0.6513311249209195
8.32,0.6553878392769764
8.33,0.6554466988833294
8.34,0.6520543345598785
8.35,0.652878230027287
8.36,0.6519242475509986
8.370000000000001,0.6521261028793787
8.38,0.6494331348472553
8.39,0.6507861794865358
8.4,0.6509194316599434
8.41,0.6529315601945582
8.42,0.6508911669980051
8.43,0.6502803739150173
8.44,0.6515134340559543
8.45,0.6519515060354608
8.46,0.6514160618600326
8.47,0.6528836314902609
8.48,0.6535389660597392
8.49,0.6525624087986678
8.5,0.6542753987810459
8.51,0.6517423049726033
8.52,0.6532245933513353
8.53,0.6516920289507098
8.540000000000001,0.6535345045720363
8.55,0.652686235605681
8.56,0.6510886493373879
8.57,0.6542999665843385
8.58,0.6539297684035861
8.59,0.6565055080164816
8.6,0.6551973214535958
8.61,0.6547146017895292
8.620000000000001,0.6590475701798227
8.63,0.6559892717979803
8.64,0.6566135730048824
8.65,0.6577862188952416
8.66,0.6561459598341015
8.67,0.6588755977981615
8.68,0.659520460954601
8.69,0.6584169493381277
8.700000000000001,0.659823838839505
8.71,0.6608768641817369
8.72,0.6598948802943068
8.73,0.6608122761982943
8.74,0.663069867914493
8.75,0.6595807908179724
8.76,0.6631313609917496
8.77,0.6616949646904161
8.78,0.6636623892016735
8.790000000000001,0.6636100786506596
8.8,0.6626766713097847
8.81,0.6650870025165666
8.82,0.6625470441130169
8.83,0.6643488422378556
8.84,0.6662005696203498
8.85,0.668244160533133
8.86,0.6660533733251877
8.870000000000001,0.6664673976906444
8.88,0.66613636604156
8.89,0.6665330702025333
8.9,0.6632659235241394
8.91,0.6686190038755411
8.92,0.6680319926397007
8.93,0.6663380707770352
8.94,0.6674082560855881
8.950000000000001,0.6659547516920246
8.96,0.6655633273466534
8.97,0.667028892218464
8.98,0.6664562516734034
8.99,0.668835301554993
9.0,0.6684227209316839
9.01,0.6657066411773076
9.02,0.6657228521770028
9.03,0.6669157983582529
9.040000000000001,0.665335630069322
9.05,0.6661427681563272
9.06,0.6667641090772056
9.07,0.6643261672481897
9.08,0.6648672546437648
9.09,0.6627165023023118
9.1,0.6655288668624951
9.11,0.6605017822181776
9.120000000000001,0.6635784674621815
9.13,0.6651275159547985
9.14,0.6629385437542529
9.15,0.6631337857076219
9.16,0.6611672380332799
9.17,0.6588737012131566
9.18,0.6629565321256514
9.19,0.6599926541311223
9.200000000000001,0.6589979133244811
9.21,0.6609142600193245
9.22,0.6540712509852685
9.23,0.6569868889784035
9.24,0.6576945110301183
9.25,0.657483615537302
9.26,0.6559209052286772
9.27,0.657236223887652
9.28,0.6565292834685578
9.290000000000001,0.6553384685173627
9.3,0.6526886228203312
9.31,0.6532371285991672
9.32,0.6515913651889629
9.33,0.6533028987910101
9.34,0.6544159010889673
9.35,0.6529624412821828
9.36,0.6536947570885913
9.370000000000001,0.6543282153613453
9.38,0.653457646144401
9.39,0.6488582962025206
9.4,0.6526268789408436
9.41,0.6528270678737003
9.42,0.65045656580301
9.43,0.6547656568349912
9.44,0.6514489550132324
9.450000000000001,0.6530111140361917
9.46,0.6497199276709429
9.47,0.6515498590385015
9.48,0.6526680643761498
9.49,0.6536110302177897
9.5,0.6526468848752857
9.51,0.6521387318983635
9.52,0.6527133330682987
9.53,0.6491103366832198
9.540000000000001,0.6544287148849961
9.55,0.6507725073651079
9.56,0.6508236897037267
9.57,0.6545369038379762
9.58,0.655204386554788
9.59,0.6540540823375285
9.6,0.6531758713460215
9.61,0.6566781161773738
9.620000000000001,0.6588630414867297
9.63,0.6580902547625361
9.64,0.6578779168093414
9.65,0.65831395791633
9.66,0.6594982926369632
9.67,0.6569028337651492
9.68,0.6587180316855967
9.69,0.6584936064194341
9.700000000000001,0.6573529560863907
9.71,0.6582973456803518
9.72,0.6585569237086967
9.73,0.6587890740570692
9.74,0.6621727419580615
9.75,0.6606439454813905
9.76,0.6622367416851788
9.77,0.6625214209042809
9.78,0.6616946892072079
9.790000000000001,0.6644667203743073
9.8,0.6636157266477248
9.81,0.6621816525177044
9.82,0.6621235751327706
9.83,0.6631910918084029
9.84,0.6621912299275867
9.85,0.6622047466346532
9.86,0.6662641710574382
9.870000000000001,0.6640322214086611
9.88,0.6658872376075962
9.89,0.6647258464063803
9.9,0.6652366336804051
9.91,0.6654457535487884
9.92,0.6656272809903946
9.93,0.6663547181960247
9.94,0.6669223422991981
9.950000000000001,0.6682458769883077
9.96,0.6694895785697874
9.97,0.6673644707460002
9.98,0.6647435312488248
9.99,0.6667443584873612
10.0,0.6662056499235479
10.01,0.6657322307355787
10.02,0.6636733045120485
10.03,0.6639732434432963
10.040000000000001,0.664444547690317
10.05,0.6651333260526391
10.06,0.6621445768160086
10.07,0.6660959346607603
10.08,0.6637968853856571
10.09,0.6607700764760517
10.1,0.6621603958670965
10.11,0.6630370658274919
10.120000000000001,0.6641261228391777
10.13,0.6628332884818533
10.14,0.6612031237183226
10.15,0.6619601275655267
10.16,0.6617329827882165
10.17,0.6599675838382524
10.18,0.6612172313317303
10.19,0.6589425029190807
10.200000000000001,0.6598648659445605
10.21,0.6595501602759178
10.22,0.6597657252164191
10.23,0.6575185743704215
10.24,0.6583983890222067
10.25,0.6597216285707579
10.26,0.656851007465047
10.27,0.658578927873934
10.28,0.6571152492544372
10.290000000000001,0.6552239455315476
10.3,0.6580166053470065
10.31,0.6553206016647584
10.32,0.6539775378385836
10.33,0.6537833056748291
10.34,0.6532067156699521
